participant_id,stage,technology,technology_raw,dimension_key,dimension,dimensions_raw
286,La conoce / la consideraría,Comunidad energética,Join an Energy Community.,NA,NA,NA
287,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses."
288,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
288,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
288,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
289,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
289,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",AUTONOMY,Autonomía,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
289,La conoce / la consideraría,Renovación de envolvente,"Envelope renovation (e.g. wall/roof insulation, double windows).",PHYSIOLOGICAL,Materialidad,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home."
290,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,FINANCIAL,Seguridad financiera,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
290,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,COMPETENCE,Competencia,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
290,La conoce / la consideraría,Vehículo eléctrico,Electric vehicle.,MEANING,Significado,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful."
