participant_id,stage,technology_raw,dimensions_raw,technology
210,"No la conoce, pero le genera curiosidad",Energy-efficient appliances.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
212,"No la conoce, pero le genera curiosidad",Energy storage systems.,NA,Almacenamiento energético
216,"No la conoce, pero le genera curiosidad",Electric vehicle.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Vehículo eléctrico
217,"No la conoce, pero le genera curiosidad",Cooling system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Sistema de refrigeración
218,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;STIMULATION: Whether the renovation feels interesting, engaging, or motivating, for example because it involves learning something new or trying innovative solutions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Bomba de calor
219,"No la conoce, pero le genera curiosidad",Energy-efficient appliances.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Electrodomésticos eficientes
220,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Almacenamiento energético
221,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
222,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
223,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,NA,Ventilación con recuperador
224,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Almacenamiento energético
226,"No la conoce, pero le genera curiosidad",Smart home devices.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;PHYSIOLOGICAL: The impact of the renovation on health, physical wellbeing, and everyday comfort in the home.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Sistemas inteligentes del hogar
227,"No la conoce, pero le genera curiosidad",Energy storage systems.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Almacenamiento energético
229,"No la conoce, pero le genera curiosidad",Heat recovery mechanical ventilation.,"AUTONOMY: The degree of personal control, effort, and long-term commitment required, and whether I feel able to sustain the decision over time.",Ventilación con recuperador
230,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
231,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
232,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
234,"No la conoce, pero le genera curiosidad",Heat pump based heating system.,NA,Bomba de calor
237,"No la conoce, pero le genera curiosidad",Cooling system.,"FINANCIAL: Economic implications of the renovation, including costs, financial risks, access to funding, and potential economic benefits or losses.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Sistema de refrigeración
238,"No la conoce, pero le genera curiosidad",Join an Energy Community.,"COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.;RELATEDNESS: How the renovation affects my relationships, social environment, and interactions with neighbours, family, or the wider community.;MEANING: Whether the renovation aligns with my values and sense of purpose, such as contributing to climate protection or doing something meaningful.",Comunidad energética
239,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
241,"No la conoce, pero le genera curiosidad",Balcony solar kits.,NA,Kits solares de balcón
243,"No la conoce, pero le genera curiosidad",Energy storage systems.,"SECURITY: The level of security and reliability involved, including legal certainty, safety risks, and trust in institutions, people, and technologies.;COMPETENCE: How manageable the renovation feels in terms of knowledge, skills, technical feasibility, and my ability to make informed decisions.",Almacenamiento energético
